,energy_in,energy_out,soc,charge_bool,discharge_bool,profit_timeseries,cumulative_profit,cumlative_cycle_rate,cumlative_profit
83,0.0,0.0,13.9192995046716,0.0,1.0,0.0,445.206628067691,88.950588274671,34431.89777807739
84,0.0,0.0,13.9192995046716,0.0,1.0,0.0,445.206628067691,88.950588274671,34431.89777807739
85,0.0,0.0,13.9192995046716,0.0,1.0,0.0,445.206628067691,88.950588274671,34431.89777807739
86,0.0,0.0,13.9192995046716,0.0,1.0,0.0,445.206628067691,88.950588274671,34431.89777807739
87,0.0,0.0,13.9192995046716,0.0,1.0,0.0,445.206628067691,88.950588274671,34431.89777807739
88,0.0,0.0,13.9192995046716,0.0,1.0,0.0,445.206628067691,88.950588274671,34431.89777807739
89,0.0,0.0,13.9192995046716,0.0,1.0,0.0,445.206628067691,88.950588274671,34431.89777807739
90,0.0,0.0,13.9192995046716,0.0,1.0,0.0,445.206628067691,88.950588274671,34431.89777807739
91,0.0,0.0,13.9192995046716,0.0,1.0,0.0,445.206628067691,88.950588274671,34431.89777807739
92,0.0,0.0,13.9192995046716,0.0,1.0,0.0,445.206628067691,88.950588274671,34431.89777807739
93,0.0,0.0,13.9192995046716,0.0,1.0,0.0,445.206628067691,88.950588274671,34431.89777807739
94,0.0,0.0,13.9192995046716,0.0,1.0,0.0,445.206628067691,88.950588274671,34431.89777807739
95,0.0,0.0,13.9192995046716,0.0,1.0,0.0,445.206628067691,88.950588274671,34431.89777807739
96,0.0,0.0,13.9192995046716,0.0,1.0,0.0,445.206628067691,88.950588274671,34431.89777807739
97,0.0,0.0,13.9192995046716,0.0,1.0,0.0,445.206628067691,88.950588274671,34431.89777807739
98,0.0,0.0,13.9192995046716,0.0,1.0,0.0,445.206628067691,88.950588274671,34431.89777807739
99,0.0,0.0,13.9192995046716,0.0,1.0,0.0,445.206628067691,88.950588274671,34431.89777807739
100,0.0,0.0,13.9192995046716,0.0,1.0,0.0,445.206628067691,88.950588274671,34431.89777807739
101,0.0,0.0,13.9192995046716,0.0,1.0,0.0,445.206628067691,88.950588274671,34431.89777807739
102,0.0,0.0,13.9192995046716,0.0,1.0,0.0,445.206628067691,88.950588274671,34431.89777807739
103,0.0,0.0,13.9192995046716,0.0,1.0,0.0,445.206628067691,88.950588274671,34431.89777807739
104,0.0,0.0,13.9192995046716,0.0,1.0,0.0,445.206628067691,88.950588274671,34431.89777807739
105,0.0,0.0,13.9192995046716,0.0,1.0,0.0,445.206628067691,88.950588274671,34431.89777807739
106,0.0,0.0,13.9192995046716,0.0,1.0,0.0,445.206628067691,88.950588274671,34431.89777807739
107,0.0,0.0,13.9192995046716,0.0,1.0,0.0,445.206628067691,88.950588274671,34431.89777807739
108,0.0,10.0,3.91929950467161,0.0,1.0,554.2615,999.468128067691,89.450588274671,34986.15927807739
109,0.0,0.0,3.91929950467161,0.0,1.0,0.0,999.468128067691,89.450588274671,34986.15927807739
110,0.0,0.0,3.91929950467161,0.0,1.0,0.0,999.468128067691,89.450588274671,34986.15927807739
111,0.0,0.0,3.91929950467161,0.0,1.0,0.0,999.468128067691,89.450588274671,34986.15927807739
112,0.0,0.0,3.91929950467161,0.0,1.0,0.0,999.468128067691,89.450588274671,34986.15927807739
113,0.0,0.0,3.91929950467161,0.0,1.0,0.0,999.468128067691,89.450588274671,34986.15927807739
114,0.0,0.0,3.91929950467161,0.0,1.0,0.0,999.468128067691,89.450588274671,34986.15927807739
115,0.0,0.0,3.91929950467161,0.0,1.0,0.0,999.468128067691,89.450588274671,34986.15927807739
116,0.0,0.0,3.91929950467161,0.0,1.0,0.0,999.468128067691,89.450588274671,34986.15927807739
117,0.0,0.0,3.91929950467161,0.0,1.0,0.0,999.468128067691,89.450588274671,34986.15927807739
118,0.0,0.0,3.91929950467161,0.0,1.0,0.0,999.468128067691,89.450588274671,34986.15927807739
119,0.0,0.0,3.91929950467161,0.0,1.0,0.0,999.468128067691,89.450588274671,34986.15927807739
120,0.0,0.0,3.91929950467161,0.0,1.0,0.0,999.468128067691,89.450588274671,34986.15927807739
121,0.0,0.0,3.91929950467161,0.0,1.0,0.0,999.468128067691,89.450588274671,34986.15927807739
122,0.0,0.0,3.91929950467161,0.0,1.0,0.0,999.468128067691,89.450588274671,34986.15927807739
123,0.0,0.0,3.91929950467161,0.0,1.0,0.0,999.468128067691,89.450588274671,34986.15927807739
124,0.0,0.0,3.91929950467161,0.0,1.0,0.0,999.468128067691,89.450588274671,34986.15927807739
125,0.0,0.0,3.91929950467161,0.0,1.0,0.0,999.468128067691,89.450588274671,34986.15927807739
126,0.0,0.0,3.91929950467161,0.0,1.0,0.0,999.468128067691,89.450588274671,34986.15927807739
127,0.0,0.0,3.91929950467161,0.0,1.0,0.0,999.468128067691,89.450588274671,34986.15927807739
128,0.0,0.0,3.91929950467161,0.0,1.0,0.0,999.468128067691,89.450588274671,34986.15927807739
129,0.0,0.0,3.91929950467161,0.0,1.0,0.0,999.468128067691,89.450588274671,34986.15927807739
130,0.0,0.0,3.91929950467161,0.0,1.0,0.0,999.468128067691,89.450588274671,34986.15927807739
131,0.0,0.0,3.91929950467161,0.0,1.0,0.0,999.468128067691,89.450588274671,34986.15927807739
132,0.0,0.0,3.91929950467161,0.0,1.0,0.0,999.468128067691,89.450588274671,34986.15927807739
133,0.0,0.0,3.91929950467161,0.0,1.0,0.0,999.468128067691,89.450588274671,34986.15927807739
134,0.0,0.0,3.91929950467161,0.0,1.0,0.0,999.468128067691,89.450588274671,34986.15927807739
135,0.0,0.0,3.91929950467161,0.0,1.0,0.0,999.468128067691,89.450588274671,34986.15927807739
136,0.0,0.0,3.91929950467161,0.0,1.0,0.0,999.468128067691,89.450588274671,34986.15927807739
137,0.0,0.0,3.91929950467161,0.0,1.0,0.0,999.468128067691,89.450588274671,34986.15927807739
138,0.0,0.0,3.91929950467161,0.0,1.0,0.0,999.468128067691,89.450588274671,34986.15927807739
139,0.0,0.0,3.91929950467161,0.0,1.0,0.0,999.468128067691,89.450588274671,34986.15927807739
140,0.0,0.0,3.91929950467161,0.0,1.0,0.0,999.468128067691,89.450588274671,34986.15927807739
141,0.0,0.0,3.91929950467161,0.0,1.0,0.0,999.468128067691,89.450588274671,34986.15927807739
142,0.0,0.0,3.91929950467161,0.0,1.0,0.0,999.468128067691,89.450588274671,34986.15927807739
143,0.0,0.0,3.91929950467161,0.0,1.0,0.0,999.468128067691,89.450588274671,34986.15927807739
144,0.0,0.0,3.91929950467161,0.0,1.0,0.0,999.468128067691,89.450588274671,34986.15927807739
145,0.0,0.0,3.91929950467161,0.0,1.0,0.0,999.468128067691,89.450588274671,34986.15927807739
146,0.0,0.0,3.91929950467161,0.0,1.0,0.0,999.468128067691,89.450588274671,34986.15927807739
147,0.0,0.0,3.91929950467161,0.0,1.0,0.0,999.468128067691,89.450588274671,34986.15927807739
148,0.0,0.0,3.91929950467161,0.0,1.0,0.0,999.468128067691,89.450588274671,34986.15927807739
149,0.0,0.0,3.91929950467161,0.0,1.0,0.0,999.468128067691,89.450588274671,34986.15927807739
150,0.0,0.0,3.91929950467161,0.0,1.0,0.0,999.468128067691,89.450588274671,34986.15927807739
151,0.0,0.0,3.91929950467161,0.0,1.0,0.0,999.468128067691,89.450588274671,34986.15927807739
152,0.0,0.0,3.91929950467161,0.0,1.0,0.0,999.468128067691,89.450588274671,34986.15927807739
153,0.0,0.0,3.91929950467161,0.0,1.0,0.0,999.468128067691,89.450588274671,34986.15927807739
154,0.0,0.0,3.91929950467161,0.0,1.0,0.0,999.468128067691,89.450588274671,34986.15927807739
155,0.0,0.0,3.91929950467161,0.0,1.0,0.0,999.468128067691,89.450588274671,34986.15927807739
156,0.0,0.0,3.91929950467161,0.0,1.0,0.0,999.468128067691,89.450588274671,34986.15927807739
157,0.0,0.0,3.91929950467161,0.0,1.0,0.0,999.468128067691,89.450588274671,34986.15927807739
158,0.0,0.0,3.91929950467161,0.0,1.0,0.0,999.468128067691,89.450588274671,34986.15927807739
159,0.0,0.0,3.91929950467161,0.0,1.0,0.0,999.468128067691,89.450588274671,34986.15927807739
160,0.0,0.0,3.91929950467161,0.0,1.0,0.0,999.468128067691,89.450588274671,34986.15927807739
161,0.0,0.0,3.91929950467161,0.0,1.0,0.0,999.468128067691,89.450588274671,34986.15927807739
162,0.0,0.0,3.91929950467161,0.0,1.0,0.0,999.468128067691,89.450588274671,34986.15927807739
163,0.0,0.0,3.91929950467161,0.0,1.0,0.0,999.468128067691,89.450588274671,34986.15927807739
164,0.0,0.0,3.91929950467161,0.0,1.0,0.0,999.468128067691,89.450588274671,34986.15927807739
165,0.0,0.0,3.91929950467161,0.0,1.0,0.0,999.468128067691,89.450588274671,34986.15927807739
166,0.0,0.0,3.91929950467161,0.0,1.0,0.0,999.468128067691,89.450588274671,34986.15927807739
167,0.0,0.0,3.91929950467161,0.0,1.0,0.0,999.468128067691,89.450588274671,34986.15927807739
0,0.0,0.0,3.91929950467161,0.0,1.0,0.0,0.0,89.450588274671,34986.15927807739
1,0.0,0.0,3.91929950467161,0.0,1.0,0.0,0.0,89.450588274671,34986.15927807739
2,0.0,0.0,3.91929950467161,0.0,1.0,0.0,0.0,89.450588274671,34986.15927807739
3,0.0,0.0,3.91929950467161,0.0,1.0,0.0,0.0,89.450588274671,34986.15927807739
4,0.0,0.0,3.91929950467161,0.0,1.0,0.0,0.0,89.450588274671,34986.15927807739
5,0.0,0.0,3.91929950467161,0.0,1.0,0.0,0.0,89.450588274671,34986.15927807739
6,0.0,0.0,3.91929950467161,0.0,1.0,0.0,0.0,89.450588274671,34986.15927807739
7,0.0,0.0,3.91929950467161,0.0,1.0,0.0,0.0,89.450588274671,34986.15927807739
8,0.0,0.0,3.91929950467161,0.0,1.0,0.0,0.0,89.450588274671,34986.15927807739
9,0.0,0.0,3.91929950467161,0.0,1.0,0.0,0.0,89.450588274671,34986.15927807739
10,0.0,0.0,3.91929950467161,0.0,1.0,0.0,0.0,89.450588274671,34986.15927807739
11,0.0,0.0,3.91929950467161,0.0,1.0,0.0,0.0,89.450588274671,34986.15927807739
12,0.0,0.0,3.91929950467161,0.0,1.0,0.0,0.0,89.450588274671,34986.15927807739
13,0.0,0.0,3.91929950467161,0.0,1.0,0.0,0.0,89.450588274671,34986.15927807739
14,0.0,0.0,3.91929950467161,0.0,1.0,0.0,0.0,89.450588274671,34986.15927807739
15,0.0,0.0,3.91929950467161,0.0,1.0,0.0,0.0,89.450588274671,34986.15927807739
16,0.0,0.0,3.91929950467161,0.0,1.0,0.0,0.0,89.450588274671,34986.15927807739
17,0.0,0.0,3.91929950467161,0.0,1.0,0.0,0.0,89.450588274671,34986.15927807739
18,0.0,0.0,3.91929950467161,0.0,1.0,0.0,0.0,89.450588274671,34986.15927807739
19,0.0,0.0,3.91929950467161,0.0,1.0,0.0,0.0,89.450588274671,34986.15927807739
20,0.0,0.0,3.91929950467161,0.0,1.0,0.0,0.0,89.450588274671,34986.15927807739
21,0.0,0.0,3.91929950467161,0.0,1.0,0.0,0.0,89.450588274671,34986.15927807739
22,0.0,0.0,3.91929950467161,0.0,1.0,0.0,0.0,89.450588274671,34986.15927807739
23,0.0,0.0,3.91929950467161,0.0,1.0,0.0,0.0,89.450588274671,34986.15927807739
24,0.0,0.0,3.91929950467161,0.0,1.0,0.0,0.0,89.450588274671,34986.15927807739
25,0.0,0.0,3.91929950467161,0.0,1.0,0.0,0.0,89.450588274671,34986.15927807739
26,0.0,0.0,3.91929950467161,0.0,1.0,0.0,0.0,89.450588274671,34986.15927807739
27,0.0,0.0,3.91929950467161,0.0,1.0,0.0,0.0,89.450588274671,34986.15927807739
28,0.0,0.0,3.91929950467161,0.0,1.0,0.0,0.0,89.450588274671,34986.15927807739
29,0.0,0.0,3.91929950467161,0.0,1.0,0.0,0.0,89.450588274671,34986.15927807739
30,0.0,0.0,3.91929950467161,0.0,1.0,0.0,0.0,89.450588274671,34986.15927807739
31,0.0,0.0,3.91929950467161,0.0,1.0,0.0,0.0,89.450588274671,34986.15927807739
32,0.0,0.0,3.91929950467161,0.0,1.0,0.0,0.0,89.450588274671,34986.15927807739
33,0.0,0.0,3.91929950467161,0.0,1.0,0.0,0.0,89.450588274671,34986.15927807739
34,0.0,0.0,3.91929950467161,0.0,1.0,0.0,0.0,89.450588274671,34986.15927807739
35,0.0,0.0,3.91929950467161,0.0,1.0,0.0,0.0,89.450588274671,34986.15927807739
36,0.0,0.0,3.91929950467161,0.0,1.0,0.0,0.0,89.450588274671,34986.15927807739
37,0.0,0.0,3.91929950467161,0.0,1.0,0.0,0.0,89.450588274671,34986.15927807739
38,0.0,0.00250505256409372,3.91679445210752,0.0,1.0,0.133897389249694,0.133897389249694,89.4507135272992,34986.29317546664
39,0.0,0.0,3.91679445210752,0.0,1.0,0.0,0.133897389249694,89.4507135272992,34986.29317546664
40,0.0,0.0,3.91679445210752,0.0,1.0,0.0,0.133897389249694,89.4507135272992,34986.29317546664
41,0.0,0.0,3.91679445210752,0.0,1.0,0.0,0.133897389249694,89.4507135272992,34986.29317546664
42,0.0,0.0,3.91679445210752,0.0,1.0,0.0,0.133897389249694,89.4507135272992,34986.29317546664
43,0.0,0.0,3.91679445210752,0.0,1.0,0.0,0.133897389249694,89.4507135272992,34986.29317546664
44,0.0,0.0,3.91679445210752,0.0,1.0,0.0,0.133897389249694,89.4507135272992,34986.29317546664
45,0.0,0.0,3.91679445210752,0.0,1.0,0.0,0.133897389249694,89.4507135272992,34986.29317546664
46,0.0,0.0,3.91679445210752,0.0,1.0,0.0,0.133897389249694,89.4507135272992,34986.29317546664
47,0.0,0.0,3.91679445210752,0.0,1.0,0.0,0.133897389249694,89.4507135272992,34986.29317546664
48,0.0,0.0,3.91679445210752,0.0,1.0,0.0,0.133897389249694,89.4507135272992,34986.29317546664
49,0.0,0.0,3.91679445210752,0.0,1.0,0.0,0.133897389249694,89.4507135272992,34986.29317546664
50,0.0,0.0,3.91679445210752,0.0,1.0,0.0,0.133897389249694,89.4507135272992,34986.29317546664
51,0.0,0.0,3.91679445210752,0.0,1.0,0.0,0.133897389249694,89.4507135272992,34986.29317546664
52,0.0,0.0,3.91679445210752,0.0,1.0,0.0,0.133897389249694,89.4507135272992,34986.29317546664
53,0.0,0.0,3.91679445210752,0.0,1.0,0.0,0.133897389249694,89.4507135272992,34986.29317546664
54,0.0,0.0,3.91679445210752,0.0,1.0,0.0,0.133897389249694,89.4507135272992,34986.29317546664
55,5.66717780843006,0.0,9.58397226053758,1.0,0.0,-122.430688515813,-122.296791126563,89.7340724177207,34863.86248695083
56,10.0,0.0,19.5839722605376,1.0,0.0,-118.30985915493,-240.606650281493,90.2340724177207,34745.5526277959
57,0.0,0.0,19.5839722605376,0.0,1.0,0.0,-240.606650281493,90.2340724177207,34745.5526277959
58,0.0,0.0,19.5839722605376,0.0,1.0,0.0,-240.606650281493,90.2340724177207,34745.5526277959
59,0.0,0.0,19.5839722605376,0.0,1.0,0.0,-240.606650281493,90.2340724177207,34745.5526277959
60,0.0,0.0,19.5839722605376,0.0,1.0,0.0,-240.606650281493,90.2340724177207,34745.5526277959
61,0.0,0.0,19.5839722605376,0.0,1.0,0.0,-240.606650281493,90.2340724177207,34745.5526277959
62,0.0,0.0,19.5839722605376,0.0,1.0,0.0,-240.606650281493,90.2340724177207,34745.5526277959
63,0.0,0.0,19.5839722605376,0.0,1.0,0.0,-240.606650281493,90.2340724177207,34745.5526277959
64,0.0,0.0,19.5839722605376,0.0,1.0,0.0,-240.606650281493,90.2340724177207,34745.5526277959
65,0.0,0.0,19.5839722605376,0.0,1.0,0.0,-240.606650281493,90.2340724177207,34745.5526277959
66,0.0,0.0,19.5839722605376,0.0,1.0,0.0,-240.606650281493,90.2340724177207,34745.5526277959
67,0.0,0.0,19.5839722605376,0.0,1.0,0.0,-240.606650281493,90.2340724177207,34745.5526277959
68,0.0,0.0,19.5839722605376,0.0,1.0,0.0,-240.606650281493,90.2340724177207,34745.5526277959
69,0.0,0.0,19.5839722605376,0.0,1.0,0.0,-240.606650281493,90.2340724177207,34745.5526277959
70,0.0,0.0,19.5839722605376,0.0,1.0,0.0,-240.606650281493,90.2340724177207,34745.5526277959
71,0.0,0.0,19.5839722605376,0.0,1.0,0.0,-240.606650281493,90.2340724177207,34745.5526277959
72,0.0,0.0,19.5839722605376,0.0,1.0,0.0,-240.606650281493,90.2340724177207,34745.5526277959
73,0.0,0.0,19.5839722605376,0.0,1.0,0.0,-240.606650281493,90.2340724177207,34745.5526277959
74,0.0,0.0,19.5839722605376,0.0,1.0,0.0,-240.606650281493,90.2340724177207,34745.5526277959
75,0.0,0.0,19.5839722605376,0.0,1.0,0.0,-240.606650281493,90.2340724177207,34745.5526277959
76,0.0,0.0,19.5839722605376,0.0,1.0,0.0,-240.606650281493,90.2340724177207,34745.5526277959
77,0.0,0.0,19.5839722605376,0.0,1.0,0.0,-240.606650281493,90.2340724177207,34745.5526277959
78,0.0,0.0,19.5839722605376,0.0,1.0,0.0,-240.606650281493,90.2340724177207,34745.5526277959
79,0.0,0.0,19.5839722605376,0.0,1.0,0.0,-240.606650281493,90.2340724177207,34745.5526277959
80,0.0,0.0,19.5839722605376,0.0,1.0,0.0,-240.606650281493,90.2340724177207,34745.5526277959
81,0.0,0.0,19.5839722605376,0.0,1.0,0.0,-240.606650281493,90.2340724177207,34745.5526277959
82,0.0,0.0,19.5839722605376,0.0,1.0,0.0,-240.606650281493,90.2340724177207,34745.5526277959
83,0.0,0.0,19.5839722605376,0.0,1.0,0.0,-240.606650281493,90.2340724177207,34745.5526277959
84,0.0,0.0,19.5839722605376,0.0,1.0,0.0,-240.606650281493,90.2340724177207,34745.5526277959
85,0.0,0.0,19.5839722605376,0.0,1.0,0.0,-240.606650281493,90.2340724177207,34745.5526277959
86,0.0,0.0,19.5839722605376,0.0,1.0,0.0,-240.606650281493,90.2340724177207,34745.5526277959
87,0.0,0.0,19.5839722605376,0.0,1.0,0.0,-240.606650281493,90.2340724177207,34745.5526277959
88,0.0,0.0,19.5839722605376,0.0,1.0,0.0,-240.606650281493,90.2340724177207,34745.5526277959
89,0.0,0.0,19.5839722605376,0.0,1.0,0.0,-240.606650281493,90.2340724177207,34745.5526277959
90,0.0,0.0,19.5839722605376,0.0,1.0,0.0,-240.606650281493,90.2340724177207,34745.5526277959
91,0.0,0.0,19.5839722605376,0.0,1.0,0.0,-240.606650281493,90.2340724177207,34745.5526277959
92,0.0,0.0,19.5839722605376,0.0,1.0,0.0,-240.606650281493,90.2340724177207,34745.5526277959
93,0.0,0.0,19.5839722605376,0.0,1.0,0.0,-240.606650281493,90.2340724177207,34745.5526277959
94,0.0,0.0,19.5839722605376,0.0,1.0,0.0,-240.606650281493,90.2340724177207,34745.5526277959
95,0.0,0.0,19.5839722605376,0.0,1.0,0.0,-240.606650281493,90.2340724177207,34745.5526277959
96,0.0,0.0,19.5839722605376,0.0,1.0,0.0,-240.606650281493,90.2340724177207,34745.5526277959
97,0.0,0.0,19.5839722605376,0.0,1.0,0.0,-240.606650281493,90.2340724177207,34745.5526277959
98,0.0,0.0,19.5839722605376,0.0,1.0,0.0,-240.606650281493,90.2340724177207,34745.5526277959
99,0.0,0.0,19.5839722605376,0.0,1.0,0.0,-240.606650281493,90.2340724177207,34745.5526277959
100,0.0,0.0,19.5839722605376,0.0,1.0,0.0,-240.606650281493,90.2340724177207,34745.5526277959
101,0.0,0.0,19.5839722605376,0.0,1.0,0.0,-240.606650281493,90.2340724177207,34745.5526277959
102,0.0,0.0,19.5839722605376,0.0,1.0,0.0,-240.606650281493,90.2340724177207,34745.5526277959
103,0.0,0.0,19.5839722605376,0.0,1.0,0.0,-240.606650281493,90.2340724177207,34745.5526277959
104,0.0,0.0,19.5839722605376,0.0,1.0,0.0,-240.606650281493,90.2340724177207,34745.5526277959
105,0.0,0.0,19.5839722605376,0.0,1.0,0.0,-240.606650281493,90.2340724177207,34745.5526277959
106,0.0,0.0,19.5839722605376,0.0,1.0,0.0,-240.606650281493,90.2340724177207,34745.5526277959
107,0.0,0.0,19.5839722605376,0.0,1.0,0.0,-240.606650281493,90.2340724177207,34745.5526277959
108,0.0,0.0,19.5839722605376,0.0,1.0,0.0,-240.606650281493,90.2340724177207,34745.5526277959
109,0.0,0.0,19.5839722605376,0.0,1.0,0.0,-240.606650281493,90.2340724177207,34745.5526277959
110,0.0,0.0,19.5839722605376,0.0,1.0,0.0,-240.606650281493,90.2340724177207,34745.5526277959
111,0.0,0.0,19.5839722605376,0.0,1.0,0.0,-240.606650281493,90.2340724177207,34745.5526277959
112,0.0,0.0,19.5839722605376,0.0,1.0,0.0,-240.606650281493,90.2340724177207,34745.5526277959
113,0.0,0.0,19.5839722605376,0.0,1.0,0.0,-240.606650281493,90.2340724177207,34745.5526277959
114,0.0,0.0,19.5839722605376,0.0,1.0,0.0,-240.606650281493,90.2340724177207,34745.5526277959
115,0.0,0.0,19.5839722605376,0.0,1.0,0.0,-240.606650281493,90.2340724177207,34745.5526277959
116,0.0,10.0,9.58397226053758,0.0,1.0,554.1692,313.562549718507,90.7340724177207,35299.7218277959
117,0.0,0.0,9.58397226053758,0.0,1.0,0.0,313.562549718507,90.7340724177207,35299.7218277959
118,0.0,0.0,9.58397226053758,0.0,1.0,0.0,313.562549718507,90.7340724177207,35299.7218277959
119,0.0,0.0,9.58397226053758,0.0,1.0,0.0,313.562549718507,90.7340724177207,35299.7218277959
120,0.0,0.0,9.58397226053758,0.0,1.0,0.0,313.562549718507,90.7340724177207,35299.7218277959
121,0.0,0.0,9.58397226053758,0.0,1.0,0.0,313.562549718507,90.7340724177207,35299.7218277959
122,0.0,0.0,9.58397226053758,0.0,1.0,0.0,313.562549718507,90.7340724177207,35299.7218277959
123,0.0,0.0,9.58397226053758,0.0,1.0,0.0,313.562549718507,90.7340724177207,35299.7218277959
124,0.0,0.0,9.58397226053758,0.0,1.0,0.0,313.562549718507,90.7340724177207,35299.7218277959
125,0.0,0.0,9.58397226053758,0.0,1.0,0.0,313.562549718507,90.7340724177207,35299.7218277959
126,0.0,0.0,9.58397226053758,0.0,1.0,0.0,313.562549718507,90.7340724177207,35299.7218277959
127,0.0,0.0,9.58397226053758,0.0,1.0,0.0,313.562549718507,90.7340724177207,35299.7218277959
128,0.0,0.0,9.58397226053758,0.0,1.0,0.0,313.562549718507,90.7340724177207,35299.7218277959
129,0.0,0.0,9.58397226053758,0.0,1.0,0.0,313.562549718507,90.7340724177207,35299.7218277959
130,0.0,0.0,9.58397226053758,0.0,1.0,0.0,313.562549718507,90.7340724177207,35299.7218277959
131,0.0,0.0,9.58397226053758,0.0,1.0,0.0,313.562549718507,90.7340724177207,35299.7218277959
132,0.0,0.0,9.58397226053758,0.0,1.0,0.0,313.562549718507,90.7340724177207,35299.7218277959
133,0.0,0.0,9.58397226053758,0.0,1.0,0.0,313.562549718507,90.7340724177207,35299.7218277959
134,0.0,0.0,9.58397226053758,0.0,1.0,0.0,313.562549718507,90.7340724177207,35299.7218277959
135,0.0,0.0,9.58397226053758,0.0,1.0,0.0,313.562549718507,90.7340724177207,35299.7218277959
136,0.0,0.0,9.58397226053758,0.0,1.0,0.0,313.562549718507,90.7340724177207,35299.7218277959
137,0.0,0.0,9.58397226053758,0.0,1.0,0.0,313.562549718507,90.7340724177207,35299.7218277959
138,0.0,0.0,9.58397226053758,0.0,1.0,0.0,313.562549718507,90.7340724177207,35299.7218277959
139,0.0,0.0,9.58397226053758,0.0,1.0,0.0,313.562549718507,90.7340724177207,35299.7218277959
140,0.0,0.0,9.58397226053758,0.0,1.0,0.0,313.562549718507,90.7340724177207,35299.7218277959
141,0.0,0.0,9.58397226053758,0.0,1.0,0.0,313.562549718507,90.7340724177207,35299.7218277959
142,0.0,0.0,9.58397226053758,0.0,1.0,0.0,313.562549718507,90.7340724177207,35299.7218277959
143,0.0,0.0,9.58397226053758,0.0,1.0,0.0,313.562549718507,90.7340724177207,35299.7218277959
144,0.0,0.0,9.58397226053758,0.0,1.0,0.0,313.562549718507,90.7340724177207,35299.7218277959
145,0.0,0.0,9.58397226053758,0.0,1.0,0.0,313.562549718507,90.7340724177207,35299.7218277959
146,0.0,0.0,9.58397226053758,0.0,1.0,0.0,313.562549718507,90.7340724177207,35299.7218277959
147,0.0,0.0,9.58397226053758,0.0,1.0,0.0,313.562549718507,90.7340724177207,35299.7218277959
148,0.0,0.0,9.58397226053758,0.0,1.0,0.0,313.562549718507,90.7340724177207,35299.7218277959
149,0.0,0.0,9.58397226053758,0.0,1.0,0.0,313.562549718507,90.7340724177207,35299.7218277959
150,0.0,0.0,9.58397226053758,0.0,1.0,0.0,313.562549718507,90.7340724177207,35299.7218277959
151,0.0,0.0,9.58397226053758,0.0,1.0,0.0,313.562549718507,90.7340724177207,35299.7218277959
152,0.0,0.0,9.58397226053758,0.0,1.0,0.0,313.562549718507,90.7340724177207,35299.7218277959
153,0.0,0.0,9.58397226053758,0.0,1.0,0.0,313.562549718507,90.7340724177207,35299.7218277959
154,0.0,0.0,9.58397226053758,0.0,1.0,0.0,313.562549718507,90.7340724177207,35299.7218277959
155,0.0,0.0,9.58397226053758,0.0,1.0,0.0,313.562549718507,90.7340724177207,35299.7218277959
156,0.0,0.0,9.58397226053758,0.0,1.0,0.0,313.562549718507,90.7340724177207,35299.7218277959
157,0.0,0.0,9.58397226053758,0.0,1.0,0.0,313.562549718507,90.7340724177207,35299.7218277959
158,0.0,0.0,9.58397226053758,0.0,1.0,0.0,313.562549718507,90.7340724177207,35299.7218277959
159,0.0,0.0,9.58397226053758,0.0,1.0,0.0,313.562549718507,90.7340724177207,35299.7218277959
160,0.0,0.0,9.58397226053758,0.0,1.0,0.0,313.562549718507,90.7340724177207,35299.7218277959
161,0.0,0.0,9.58397226053758,0.0,1.0,0.0,313.562549718507,90.7340724177207,35299.7218277959
162,0.0,0.0,9.58397226053758,0.0,1.0,0.0,313.562549718507,90.7340724177207,35299.7218277959
163,0.0,0.0,9.58397226053758,0.0,1.0,0.0,313.562549718507,90.7340724177207,35299.7218277959
164,0.0,5.66717780843006,3.91679445210752,0.0,1.0,303.386696796495,616.949246515002,91.0174313081422,35603.10852459239
165,0.0,0.0,3.91679445210752,0.0,1.0,0.0,616.949246515002,91.0174313081422,35603.10852459239
166,0.0,0.0,3.91679445210752,0.0,1.0,0.0,616.949246515002,91.0174313081422,35603.10852459239
167,0.0,0.0,3.91679445210752,0.0,1.0,0.0,616.949246515002,91.0174313081422,35603.10852459239
0,0.0,0.0,3.91679445210752,0.0,1.0,0.0,0.0,91.0174313081422,35603.10852459239
1,0.0,0.0,3.91679445210752,0.0,1.0,0.0,0.0,91.0174313081422,35603.10852459239
2,0.0,0.0,3.91679445210752,0.0,1.0,0.0,0.0,91.0174313081422,35603.10852459239
3,0.0,0.0,3.91679445210752,0.0,1.0,0.0,0.0,91.0174313081422,35603.10852459239
4,0.0,0.0,3.91679445210752,0.0,1.0,0.0,0.0,91.0174313081422,35603.10852459239
5,0.0,0.0,3.91679445210752,0.0,1.0,0.0,0.0,91.0174313081422,35603.10852459239
6,0.0,0.0,3.91679445210752,0.0,1.0,0.0,0.0,91.0174313081422,35603.10852459239
7,0.0,0.0,3.91679445210752,0.0,1.0,0.0,0.0,91.0174313081422,35603.10852459239
8,0.0,0.0,3.91679445210752,0.0,1.0,0.0,0.0,91.0174313081422,35603.10852459239
9,0.0,0.0,3.91679445210752,0.0,1.0,0.0,0.0,91.0174313081422,35603.10852459239
10,0.0,0.0,3.91679445210752,0.0,1.0,0.0,0.0,91.0174313081422,35603.10852459239
11,0.0,0.0,3.91679445210752,0.0,1.0,0.0,0.0,91.0174313081422,35603.10852459239
12,0.0,0.0,3.91679445210752,0.0,1.0,0.0,0.0,91.0174313081422,35603.10852459239
